BUSINESS_PARTNER,CREATE_LOCATION,BPGROUP,SEARCH_TERM1,SEARCH_TERM2,TITLE,NAME1,NAME2,NAME3,CITY,POSTALCODE,STREET1,STREET2,STREET3,COUNTRY,LANGUAGE,STATE,PHONE,FAX,EMAIL,TIMEZONE,WEBSITE,USERID,SCAC,TSA,TWIC,SW,RLP,CWID,IATA,TAXNUM,SHIPPERKNOWNSTATUS,KNOWNSHIPPERCODE,EXPIRATIONDATE,KNOWNFROMDATE,PICKUPHRSFROM,PICKUPHRSTO,DELIVERHRSFROM,DELIVERHRSTO,COMPANYCODE,COMPANYCODEREF,STATIONPO,STATIONSO,ACCOUNTWITHVENDOR,ACCOUNTWITHCUSTOMER,PAYMENTTERMS,COMMUNICATION_METHOD,CARR_TYPE,EVENT_TYPES,ACI_AIRPORT,ACI_ZONE,SPECIALINSTRUCTIONS,PDETERMINATION,IDTYPE,IDNUMBER,RELATIONSHIPCATEGORY,STANDARDRELATIONSHIP,PARTNERDETROLECODE,REVERSERELATIONSHIP,CARRIER,CUSTOMER,CONTACTPERSON,SALESREP,FIRMS,OVERSEASAGENT,CUSTOMBROKER,CUSTOMOFFICE,RELATIONSHIP (HAS INV PARTY),LookupSalesRep,LookupSalesCode,CWID_Merge,StationCodeIDMerge,BPID,Name1_Abbv,ACI_airport,ACIzone,LookupAP,LookupZone,state,TimezoneLookup
,X,TCUS,GURIT,,0003,GURIT,,,BROWNSVILLE,78521,1555 NORTH CENTRAL AVENUE,,,US,E,TX,,,,,,,,,,,,C561902,,,US,,,,,,,,,,,,,,NT15,,,,MFE,C,,,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C561902,A17SAT,,GURIT,MFE,C,,,TX,
,X,TCUS,LM WIND POWERS BLADES,,0003,LM WIND POWERS BLADES,,,GRAND FORKS,58203,1195 S 48 TH STREET,,,US,E,ND,,,,,,,,,,,,C561903,,,US,,,,,,,,,,,,,,NT15,,,,FAR,D,,,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C561903,A17SAT,,LM WIND POWERS BLADES,FAR,D,,,ND,
,X,TCUS,SPECTRO JET CARE,,0003,SPECTRO JET CARE,,,CEDAR KNOLLS,07927,3 SADDLE ROAD,,,US,E,NJ,,,,,,,,,,,,C561939,,,US,,,,,,,,,,,,,,NT15,,,,EWR,B,,,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C561939,A17SAT,,SPECTRO JET CARE,EWR,B,,,NJ,
,X,TCUS,TM AEROLINEAS,,0003,TM AEROLINEAS,,,MEXICO CITY,15520,FRANCISCO SARABIA 17,,,MX,E,MEXICO,,,,,,,,,,,,C561940,,,US,,,,,,,,,,,,,,NT15,,,,,,,,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C561940,A17SAT,,TM AEROLINEAS,,,,,MEXICO,
,X,TCUS,INTERSKY PRECISION AEROSPACE,,0003,INTERSKY PRECISION AEROSPACE,,,MEMPHIS,38132,1910 NONCONNAH BOULEVARD SUITE 132,,,US,E,TN,,,,,,,,,,,,C561945,,,US,,,,,,,,,,,,,,NT15,,,,,,,,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C561945,A17SAT,,Intersky Precision Aerospace,,,,,TN,
,X,TCUS,AOG ACCESSORIES,,0003,AOG ACCESSORIES,,,MIAMI,33122,2549 NW 74TH AVENUE,,,US,E,FL,,,,,,,,,,,,C562159,,,US,,,,,,,,,,,,,,NT15,,,,MIA,A,,,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C562159,A17SAT,,AOG Accessories,MIA,A,,,FL,
,X,TCUS,DIEHL AVIATION CUSTOMER SVC CTR AMERICAS,,0003,DIEHL AVIATION CUSTOMER SERVICE CENTER AMERICAS,,,STERRETT,35147,12001 HIGHWAY 280,,,US,E,AL,,,,,,,,,,,,C562385,,,US,,,,,,,,,,,,,,NT15,,,,,,,,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C562385,A17SAT,,Diehl Aviation Customer Service Center AMERICAS,,,,,AL,
,X,TCUS,WISDOM DIGITAL LOG,,0003,WISDOM DIGITAL LOGISTICS,,,LAREDO,78045,13702 MERCURY ROAD,,,US,E,TX,,,,,,,,,,,,C562466,,,US,,,,,,,,,,,,,,NT15,,,,LRD,A,,,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C562466,A17SAT,,WISDOM Digital Logistics,LRD,A,,,TX,
,X,TCUS,WESCO ANIXTER IL,,0003,WESCO ANIXTER IL,,,ALSIP,60803,11614 SOUTH AUSTIN AVENUE,,,US,E,IL,,,,,,,,,,,,C562504,,,US,,,,,,,,,,,,,,NT15,,,,ORD,B,,,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C562504,A17SAT,,WESCO ANIXTER IL,ORD,B,,,IL,
,X,TCUS,JAL CARGO LAX,,0003,JAL CARGO LAX,,,LOS ANGELES,90045,6041 WEST IMOERIAL HIGHWAY D,,,US,E,CA,,,,,,,,,,,,C563128,,,US,,,,,,,,,,,,,,NT15,,,,LAX,A,,,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C563128,A17SAT,,JAL Cargo LAX,LAX,A,,,CA,
,X,TCUS,EVA AIRWAYS/WFS,,0003,EVA AIRWAYS/WFS,,,DFW AIRPORT,75261,1639 WEST 23RD STREET SUITE 200,,,US,E,TX,,,,,,,,,,,,C563224,,,US,,,,,,,,,,,,,,NT15,,,,,,,,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C563224,A17SAT,,EVA AIRWAYS/WFS,,,,,TX,
,X,TCUS,PERIMETER GLOBAL LOG,,0003,PERIMETER GLOBAL LOGISTICS,,,PHOENIX,85009,3949 WEST VAN BUREN ST SUITE 200,,,US,E,AZ,,,,,,,,,,,,C563286,,,US,,,,,,,,,,,,,,NT15,,,,,,,,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C563286,A17SAT,,Perimeter Global Logistics,,,,,AZ,
,X,TCUS,IMSE BV,,0003,IMSE BV,,,MERKSEM,2170,GRIFFINSTRAAT 7,,,BE,E,ANTWERP,,,,,,,,,,,,C563516,,,US,,,,,,,,,,,,,,NT15,,,,,,,,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C563516,A17SAT,,IMSE BV,,,,,ANTWERP,
,X,TCUS,AIR FRANCE IAH,,0003,AIR FRANCE IAH,,,HUMBLE,77338,18705 LEE ROAD,,,US,E,TX,,,,,,,,,,,,C563794,,,US,,,,,,,,,,,,,,NT15,,,,,,,,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C563794,A17SAT,,AIR FRANCE IAH,,,,,TX,
,X,TCUS,WFS DFW,,0003,WFS DFW,,,DFW AIRPORT,75261,1639 WEST 23RD STREET,,,US,E,TX,,,,,,,,,,,,C563887,,,US,,,,,,,,,,,,,,NT15,,,,,,,,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C563887,A17SAT,,WFS DFW,,,,,TX,
,X,TCUS,HILL ROM DE MEXICO S DE RL DE CV,,0003,HILL ROM DE MEXICO S DE RL DE CV,,,APODACA,66640,AVENUE DEL TELEFONO 200 HUINALA,,,MX,E,NUEVO LEON,,,,,,,,,,,,C563954,,,US,,,,,,,,,,,,,,NT15,,,,,,,,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C563954,A17SAT,,HILL ROM DE MEXICO S DE RL DE CV,,,,,NUEVO LEON,
,X,TCUS,MAQUILA SOLUTIONS MEXICO SA DE CV GRUPO CARGOQUIN,,0003,MAQUILA SOLUTIONS MEXICO SA DE CV GRUPO CARGOQUIN,,,APODACA,66634,CALLE AVENIDA PRINCIPAL 201-A,,,MX,E,NUEVO LEON,,,,,,,,,,,,C564014,,,US,,,,,,,,,,,,,,NT15,,,,,,,,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C564014,A17SAT,,MAQUILA SOLUTIONS MEXICO SA DE CV GRUPO CARGOQUIN,,,,,NUEVO LEON,
,X,TCUS,ENERGY IAH,,0003,ENERGY IAH,,,HUMBLE,78396,7529 RANKIN ROAD BLDG B,,,US,E,TX,,,,,,,,,,,,C564188,,,US,,,,,,,,,,,,,,NT15,,,,,,,,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C564188,A17SAT,,ENERGY IAH,,,,,TX,
,,,WISDOM DIGITAL LOG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,WESCO ANIXTER IL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,JAL CARGO LAX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
